# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
279588,207,2,4,HLT_BTagMu_DiJet170_Mu5_v2/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
279588,280,3,3,HLT_BTagMu_DiJet170_Mu5_v2/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
279588,463,4,3,HLT_BTagMu_DiJet170_Mu5_v2/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
279588,705,5,2,HLT_BTagMu_DiJet170_Mu5_v2/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
279588,989,6,2,HLT_BTagMu_DiJet170_Mu5_v2/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281588,1,2,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281588,16,8,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281589,1,2,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281731,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281797,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281797,184,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281797,385,2,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281797,563,3,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281797,775,4,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281797,983,5,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281797,1210,6,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281797,2168,7,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281824,1,0,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281885,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281964,1,0,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,1,2,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,202,3,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,310,4,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,530,5,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,709,6,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,1076,7,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,1110,8,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,1118,7,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,1241,6,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,1361,7,2,HLT_BTagMu_DiJet170_Mu5_v4/2,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281976,2057,8,1,HLT_BTagMu_DiJet170_Mu5_v4/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281975,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281975,26,1,4,HLT_BTagMu_DiJet170_Mu5_v4/4,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281975,165,2,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281974,1,0,5,HLT_BTagMu_DiJet170_Mu5_v4/5,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
281974,15,2,3,HLT_BTagMu_DiJet170_Mu5_v4/3,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276326,1,2,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276318,1,1,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276318,349,2,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276317,1,1,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276327,1,0,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276327,55,2,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276315,1,0,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276315,125,1,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276870,1,1,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276870,77,2,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276870,136,3,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276870,487,4,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276870,1039,5,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276870,1802,6,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276864,1,1,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
276935,1,1,1,HLT_BTagMu_DiJet170_Mu5_v2/1,ONE,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4/1
